,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
729,22023,203957,0022300341,"DEC 16, 2023",DAL @ POR,W,27,8,11,0.727,1,2,0.5,1,1,1.0,0,2,2,3,1,0,2,3,18,14,1
730,22023,203957,0022300356,"DEC 18, 2023",DAL @ DEN,L,23,5,5,1.0,1,1,1.0,0,0,0.0,0,1,1,2,0,0,1,3,11,-14,1
731,22023,203957,0022300372,"DEC 20, 2023",DAL vs. LAC,L,40,6,12,0.5,1,4,0.25,3,4,0.75,1,5,6,1,2,0,0,2,16,-7,1
732,22023,203957,0022300398,"DEC 23, 2023",DAL vs. SAS,W,32,8,10,0.8,2,2,1.0,2,2,1.0,2,5,7,4,0,1,3,1,20,18,1
733,22023,203957,0022300405,"DEC 25, 2023",DAL @ PHX,W,33,3,7,0.429,1,4,0.25,0,0,0.0,1,3,4,5,1,0,3,3,7,14,1
734,22023,1630314,0022300457,"JAN 01, 2024",DAL @ UTA,L,7,2,3,0.667,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,1,4,-13,1
735,22023,1630314,0022300472,"JAN 03, 2024",DAL vs. POR,W,6,0,1,0.0,0,0,0.0,0,2,0.0,1,1,2,0,1,0,0,0,0,-9,1
736,22023,1630314,0022300487,"JAN 05, 2024",DAL vs. POR,W,10,2,3,0.667,1,1,1.0,2,3,0.667,0,0,0,2,0,1,1,0,7,3,1
737,22023,1630314,0022300515,"JAN 09, 2024",DAL vs. MEM,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,1,1
738,22023,1630314,0022300577,"JAN 17, 2024",DAL @ LAL,L,5,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,2,0,0,0,0,5,6,1
739,22023,1630702,0022300277,"DEC 01, 2023",DAL vs. MEM,L,21,4,9,0.444,0,4,0.0,0,2,0.0,2,3,5,5,1,0,2,1,8,-10,1
740,22023,1630702,0022300287,"DEC 02, 2023",DAL vs. OKC,L,15,2,6,0.333,1,4,0.25,1,2,0.5,0,2,2,0,0,0,2,5,6,-17,1
741,22023,1630702,0022301213,"DEC 06, 2023",DAL vs. UTA,W,8,3,7,0.429,2,4,0.5,0,0,0.0,2,1,3,4,0,0,1,1,8,10,1
742,22023,1630702,0022300299,"DEC 11, 2023",DAL @ MEM,W,34,7,15,0.467,5,7,0.714,0,0,0.0,0,0,0,4,1,0,2,1,19,6,1
743,22023,1630702,0022300306,"DEC 12, 2023",DAL vs. LAL,W,19,1,7,0.143,0,3,0.0,0,0,0.0,0,1,1,1,0,0,1,2,2,0,1
744,22023,1630702,0022300321,"DEC 14, 2023",DAL vs. MIN,L,13,2,4,0.5,1,2,0.5,0,0,0.0,0,2,2,1,0,0,0,0,5,-1,1
745,22023,1630702,0022300341,"DEC 16, 2023",DAL @ POR,W,6,2,2,1.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,4,5,1
746,22023,1630702,0022300356,"DEC 18, 2023",DAL @ DEN,L,19,3,9,0.333,2,3,0.667,1,2,0.5,0,1,1,4,0,0,1,1,9,-13,1
747,22023,1630702,0022300372,"DEC 20, 2023",DAL vs. LAC,L,23,5,13,0.385,5,9,0.556,0,0,0.0,0,2,2,1,1,0,0,3,15,1,1
748,22023,1630702,0022300385,"DEC 22, 2023",DAL @ HOU,L,24,3,17,0.176,2,12,0.167,0,0,0.0,0,2,2,4,0,0,0,5,8,-33,1
749,22023,1641726,0022300277,"DEC 01, 2023",DAL vs. MEM,L,23,2,5,0.4,0,0,0.0,0,0,0.0,1,4,5,1,1,2,2,1,4,-8,1
750,22023,1641726,0022300287,"DEC 02, 2023",DAL vs. OKC,L,39,9,9,1.0,0,0,0.0,2,5,0.4,6,10,16,0,1,7,2,2,20,12,1
751,22023,1641726,0022301213,"DEC 06, 2023",DAL vs. UTA,W,24,5,6,0.833,0,0,0.0,0,0,0.0,1,3,4,1,1,2,0,2,10,26,1
752,22023,1641726,0022301226,"DEC 08, 2023",DAL @ POR,W,28,5,6,0.833,0,0,0.0,0,0,0.0,1,8,9,2,1,2,2,4,10,6,1
753,22023,1641726,0022300299,"DEC 11, 2023",DAL @ MEM,W,35,8,9,0.889,0,0,0.0,0,0,0.0,5,11,16,2,0,1,4,3,16,5,1
754,22023,1641726,0022300306,"DEC 12, 2023",DAL vs. LAL,W,30,4,7,0.571,0,0,0.0,0,0,0.0,4,4,8,0,2,3,1,4,8,8,1
755,22023,1641726,0022300321,"DEC 14, 2023",DAL vs. MIN,L,32,7,9,0.778,0,0,0.0,1,2,0.5,3,3,6,0,1,2,2,3,15,-12,1
756,22023,1641726,0022300341,"DEC 16, 2023",DAL @ POR,W,6,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-4,1
757,22023,1641726,0022300405,"DEC 25, 2023",DAL @ PHX,W,32,8,9,0.889,0,0,0.0,4,9,0.444,3,7,10,1,0,0,1,3,20,18,1
758,22023,1641726,0022300420,"DEC 27, 2023",DAL vs. CLE,L,25,2,2,1.0,0,0,0.0,0,1,0.0,2,2,4,1,0,2,1,4,4,-7,1
759,22023,1629684,0022300277,"DEC 01, 2023",DAL vs. MEM,L,31,4,12,0.333,3,9,0.333,5,6,0.833,2,6,8,3,1,1,1,3,16,-18,1
760,22023,1629684,0022300287,"DEC 02, 2023",DAL vs. OKC,L,27,1,6,0.167,0,4,0.0,3,4,0.75,1,0,1,1,0,0,0,3,5,-7,1
761,22023,1629684,0022300306,"DEC 12, 2023",DAL vs. LAL,W,40,7,9,0.778,5,7,0.714,0,0,0.0,1,2,3,1,1,0,1,4,19,7,1
762,22023,1629684,0022300321,"DEC 14, 2023",DAL vs. MIN,L,36,2,11,0.182,1,7,0.143,0,0,0.0,0,3,3,1,1,0,1,3,5,-14,1
763,22023,1629684,0022300341,"DEC 16, 2023",DAL @ POR,W,31,1,4,0.25,0,3,0.0,1,1,1.0,1,3,4,3,1,1,1,4,3,0,1
764,22023,1629684,0022300356,"DEC 18, 2023",DAL @ DEN,L,22,3,8,0.375,1,2,0.5,0,0,0.0,1,2,3,0,0,0,0,2,7,-13,1
765,22023,1629684,0022300372,"DEC 20, 2023",DAL vs. LAC,L,31,4,7,0.571,1,4,0.25,0,0,0.0,5,4,9,4,0,1,0,6,9,-18,1
766,22023,1629684,0022300385,"DEC 22, 2023",DAL @ HOU,L,26,0,5,0.0,0,3,0.0,0,0,0.0,0,4,4,2,2,1,0,2,0,-28,1
767,22023,1629684,0022300398,"DEC 23, 2023",DAL vs. SAS,W,25,5,8,0.625,4,6,0.667,0,0,0.0,0,2,2,3,0,1,1,3,14,9,1
768,22023,1629684,0022300405,"DEC 25, 2023",DAL @ PHX,W,27,1,3,0.333,0,2,0.0,1,2,0.5,0,3,3,1,0,3,2,4,3,-4,1
769,22023,203939,0022300287,"DEC 02, 2023",DAL vs. OKC,L,4,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,1,1,2,-9,1
770,22023,203939,0022301213,"DEC 06, 2023",DAL vs. UTA,W,18,2,2,1.0,0,0,0.0,0,0,0.0,1,3,4,3,1,0,0,1,4,20,1
771,22023,203939,0022301226,"DEC 08, 2023",DAL @ POR,W,12,1,2,0.5,0,0,0.0,2,2,1.0,1,1,2,3,3,0,1,5,4,6,1
772,22023,203939,0022300299,"DEC 11, 2023",DAL @ MEM,W,12,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,2,0,0,1,3,2,4,1
773,22023,203939,0022300321,"DEC 14, 2023",DAL vs. MIN,L,7,0,0,0.0,0,0,0.0,4,4,1.0,0,4,4,0,0,0,0,1,4,4,1
774,22023,203939,0022300341,"DEC 16, 2023",DAL @ POR,W,22,2,3,0.667,0,0,0.0,2,3,0.667,4,1,5,0,0,1,0,2,6,7,1
775,22023,203939,0022300356,"DEC 18, 2023",DAL @ DEN,L,23,4,6,0.667,0,0,0.0,0,0,0.0,6,2,8,0,0,0,1,4,8,-17,1
776,22023,203939,0022300372,"DEC 20, 2023",DAL vs. LAC,L,18,1,1,1.0,0,0,0.0,1,2,0.5,1,0,1,1,0,0,0,2,3,-17,1
777,22023,203939,0022300385,"DEC 22, 2023",DAL @ HOU,L,8,0,1,0.0,0,1,0.0,0,0,0.0,0,4,4,0,0,0,0,1,0,-1,1
778,22023,203939,0022300398,"DEC 23, 2023",DAL vs. SAS,W,22,5,5,1.0,0,0,0.0,4,4,1.0,2,2,4,1,1,1,0,4,14,30,1
779,22023,1630182,0022300277,"DEC 01, 2023",DAL vs. MEM,L,31,4,10,0.4,1,3,0.333,1,1,1.0,0,2,2,5,3,0,3,0,10,-6,1
780,22023,1630182,0022300420,"DEC 27, 2023",DAL vs. CLE,L,21,1,4,0.25,0,2,0.0,0,0,0.0,0,3,3,5,2,0,1,1,2,12,1
781,22023,1630182,0022300423,"DEC 28, 2023",DAL @ MIN,L,15,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,5,0,0,1,0,2,-7,1
782,22023,1630182,0022300444,"DEC 30, 2023",DAL @ GSW,W,25,6,8,0.75,3,4,0.75,3,3,1.0,0,0,0,2,0,0,1,0,18,2,1
783,22023,1630182,0022300457,"JAN 01, 2024",DAL @ UTA,L,21,0,4,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,2,4,0,-21,1
784,22023,1630182,0022300472,"JAN 03, 2024",DAL vs. POR,W,27,3,5,0.6,0,2,0.0,2,2,1.0,0,4,4,1,2,0,0,4,8,22,1
785,22023,1630182,0022300487,"JAN 05, 2024",DAL vs. POR,W,25,7,8,0.875,0,0,0.0,0,0,0.0,2,3,5,5,1,0,1,0,14,28,1
786,22023,1630182,0022300501,"JAN 07, 2024",DAL vs. MIN,W,31,2,3,0.667,0,1,0.0,0,0,0.0,0,5,5,1,0,1,0,2,4,-2,1
787,22023,1630182,0022300515,"JAN 09, 2024",DAL vs. MEM,L,23,0,3,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,1,0,1,0,1,1
788,22023,1630182,0022300530,"JAN 11, 2024",DAL vs. NYK,W,35,8,12,0.667,2,4,0.5,0,2,0.0,0,2,2,3,1,0,0,2,18,-15,1
789,22023,1630639,0022300277,"DEC 01, 2023",DAL vs. MEM,L,4,0,1,0.0,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,4,1
790,22023,1630639,0022300287,"DEC 02, 2023",DAL vs. OKC,L,19,4,10,0.4,3,7,0.429,1,2,0.5,0,0,0,2,0,1,0,1,12,9,1
791,22023,1630639,0022301213,"DEC 06, 2023",DAL vs. UTA,W,7,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,4,7,1
792,22023,1630639,0022301226,"DEC 08, 2023",DAL @ POR,W,7,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-4,1
793,22023,1630639,0022300299,"DEC 11, 2023",DAL @ MEM,W,14,2,7,0.286,0,4,0.0,0,0,0.0,1,0,1,1,0,0,1,0,4,1,1
794,22023,1630639,0022300306,"DEC 12, 2023",DAL vs. LAL,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
795,22023,1630639,0022300321,"DEC 14, 2023",DAL vs. MIN,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,1
796,22023,1630639,0022300341,"DEC 16, 2023",DAL @ POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
797,22023,1630639,0022300356,"DEC 18, 2023",DAL @ DEN,L,15,2,4,0.5,1,2,0.5,1,2,0.5,1,1,2,0,0,0,1,2,6,-9,1
798,22023,1630639,0022300372,"DEC 20, 2023",DAL vs. LAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
799,22023,203501,0022301213,"DEC 06, 2023",DAL vs. UTA,W,22,5,14,0.357,4,12,0.333,3,4,0.75,1,3,4,2,0,0,0,1,17,8,1
800,22023,203501,0022301226,"DEC 08, 2023",DAL @ POR,W,37,7,12,0.583,4,9,0.444,2,2,1.0,0,4,4,0,0,0,1,4,20,15,1
801,22023,203501,0022300306,"DEC 12, 2023",DAL vs. LAL,W,37,10,21,0.476,5,10,0.5,7,8,0.875,1,2,3,3,1,0,0,2,32,-6,1
802,22023,203501,0022300321,"DEC 14, 2023",DAL vs. MIN,L,32,4,15,0.267,0,7,0.0,2,3,0.667,0,4,4,0,0,0,2,2,10,-30,1
803,22023,203501,0022300341,"DEC 16, 2023",DAL @ POR,W,36,8,21,0.381,5,15,0.333,4,4,1.0,0,6,6,1,1,0,1,0,25,12,1
804,22023,203501,0022300356,"DEC 18, 2023",DAL @ DEN,L,22,3,12,0.25,2,9,0.222,0,0,0.0,0,2,2,1,0,0,2,2,8,-7,1
805,22023,203501,0022300372,"DEC 20, 2023",DAL vs. LAC,L,37,8,21,0.381,3,11,0.273,2,2,1.0,1,2,3,3,3,0,1,2,21,1,1
806,22023,203501,0022300385,"DEC 22, 2023",DAL @ HOU,L,26,6,20,0.3,2,8,0.25,2,2,1.0,1,2,3,1,0,0,1,0,16,-27,1
807,22023,203501,0022300398,"DEC 23, 2023",DAL vs. SAS,W,30,9,20,0.45,5,11,0.455,0,0,0.0,0,6,6,3,0,0,0,1,23,28,1
808,22023,203501,0022300405,"DEC 25, 2023",DAL @ PHX,W,38,6,14,0.429,3,9,0.333,3,3,1.0,0,7,7,2,1,0,1,4,18,10,1
809,22023,202681,0022300277,"DEC 01, 2023",DAL vs. MEM,L,36,3,15,0.2,0,5,0.0,4,5,0.8,0,5,5,5,0,0,1,2,10,-6,1
810,22023,202681,0022301213,"DEC 06, 2023",DAL vs. UTA,W,27,11,16,0.688,4,7,0.571,0,0,0.0,0,3,3,4,3,0,1,2,26,26,1
811,22023,202681,0022301226,"DEC 08, 2023",DAL @ POR,W,13,4,6,0.667,0,0,0.0,3,3,1.0,0,2,2,2,1,0,0,1,11,-10,1
812,22023,202681,0022300457,"JAN 01, 2024",DAL @ UTA,L,32,6,14,0.429,2,3,0.667,0,1,0.0,1,8,9,4,0,1,1,3,14,-15,1
813,22023,202681,0022300472,"JAN 03, 2024",DAL vs. POR,W,29,10,19,0.526,4,8,0.5,5,6,0.833,1,8,9,5,2,0,1,0,29,20,1
814,22023,202681,0022300487,"JAN 05, 2024",DAL vs. POR,W,29,10,18,0.556,3,7,0.429,1,1,1.0,0,9,9,5,2,2,1,0,24,27,1
815,22023,202681,0022300501,"JAN 07, 2024",DAL vs. MIN,W,39,14,27,0.519,6,8,0.75,1,1,1.0,5,3,8,5,3,2,3,2,35,6,1
816,22023,202681,0022300515,"JAN 09, 2024",DAL vs. MEM,L,40,11,25,0.44,2,7,0.286,9,10,0.9,4,4,8,4,4,1,3,3,33,-2,1
817,22023,202681,0022300530,"JAN 11, 2024",DAL vs. NYK,W,40,15,26,0.577,6,10,0.6,8,9,0.889,0,4,4,10,2,0,5,3,44,9,1
818,22023,202681,0022300547,"JAN 13, 2024",DAL vs. NOP,L,40,12,27,0.444,5,14,0.357,4,4,1.0,0,5,5,6,1,0,1,2,33,-8,1
819,22023,1641765,0022300277,"DEC 01, 2023",DAL vs. MEM,L,11,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,2,0,0,0,0,2,4,1
820,22023,1641765,0022300287,"DEC 02, 2023",DAL vs. OKC,L,14,0,2,0.0,0,1,0.0,2,2,1.0,1,0,1,1,0,0,0,2,2,-4,1
821,22023,1641765,0022301213,"DEC 06, 2023",DAL vs. UTA,W,21,2,4,0.5,1,2,0.5,1,2,0.5,1,4,5,2,0,0,0,1,6,17,1
822,22023,1641765,0022301226,"DEC 08, 2023",DAL @ POR,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1
823,22023,1641765,0022300299,"DEC 11, 2023",DAL @ MEM,W,18,4,7,0.571,3,6,0.5,0,0,0.0,0,4,4,2,0,1,1,2,11,-5,1
824,22023,1641765,0022300306,"DEC 12, 2023",DAL vs. LAL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
825,22023,1641765,0022300321,"DEC 14, 2023",DAL vs. MIN,L,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,1
826,22023,1641765,0022300341,"DEC 16, 2023",DAL @ POR,W,6,0,1,0.0,0,1,0.0,0,0,0.0,2,3,5,1,0,0,0,0,0,3,1
827,22023,1641765,0022300356,"DEC 18, 2023",DAL @ DEN,L,20,1,5,0.2,0,2,0.0,0,0,0.0,1,3,4,3,0,0,0,1,2,-6,1
828,22023,1641765,0022300372,"DEC 20, 2023",DAL vs. LAC,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,3,1
829,22023,1626158,0022300277,"DEC 01, 2023",DAL vs. MEM,L,18,2,4,0.5,0,0,0.0,1,2,0.5,3,4,7,2,1,2,1,1,5,5,1
830,22023,1626158,0022300287,"DEC 02, 2023",DAL vs. OKC,L,5,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,-9,1
831,22023,1626158,0022301213,"DEC 06, 2023",DAL vs. UTA,W,6,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,2,4,1
832,22023,1626158,0022300306,"DEC 12, 2023",DAL vs. LAL,W,15,1,3,0.333,0,0,0.0,2,3,0.667,3,4,7,2,0,0,2,3,4,-4,1
833,22023,1626158,0022300321,"DEC 14, 2023",DAL vs. MIN,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
834,22023,1626158,0022300356,"DEC 18, 2023",DAL @ DEN,L,7,1,5,0.2,0,0,0.0,0,0,0.0,2,3,5,0,0,0,0,0,2,0,1
835,22023,1626158,0022300385,"DEC 22, 2023",DAL @ HOU,L,22,7,12,0.583,0,0,0.0,2,3,0.667,5,3,8,1,1,0,1,2,16,10,1
836,22023,1626158,0022300457,"JAN 01, 2024",DAL @ UTA,L,7,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-13,1
837,22023,1626158,0022300515,"JAN 09, 2024",DAL vs. MEM,L,3,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,1
838,22023,1626158,0022300168,"NOV 08, 2023",DAL vs. TOR,L,7,1,2,0.5,0,0,0.0,0,0,0.0,2,1,3,1,0,0,1,2,2,1,1
839,22023,203552,0022300277,"DEC 01, 2023",DAL vs. MEM,L,16,5,10,0.5,2,4,0.5,0,0,0.0,0,2,2,2,1,0,0,2,12,-5,1
840,22023,203552,0022300287,"DEC 02, 2023",DAL vs. OKC,L,36,4,15,0.267,4,9,0.444,0,0,0.0,3,2,5,3,1,1,0,2,12,14,1
841,22023,203552,0022301213,"DEC 06, 2023",DAL vs. UTA,W,19,4,7,0.571,2,3,0.667,0,0,0.0,1,1,2,2,2,0,0,0,10,26,1
842,22023,203552,0022301226,"DEC 08, 2023",DAL @ POR,W,18,2,5,0.4,2,4,0.5,1,1,1.0,1,1,2,1,0,0,1,1,7,14,1
843,22023,203552,0022300299,"DEC 11, 2023",DAL @ MEM,W,20,2,5,0.4,1,3,0.333,1,1,1.0,1,2,3,2,1,0,0,1,6,8,1
844,22023,203552,0022300306,"DEC 12, 2023",DAL vs. LAL,W,12,1,2,0.5,1,2,0.5,0,0,0.0,1,1,2,0,0,1,0,0,3,4,1
845,22023,203552,0022300341,"DEC 16, 2023",DAL @ POR,W,14,2,6,0.333,2,3,0.667,1,1,1.0,0,2,2,1,0,0,1,3,7,17,1
846,22023,203552,0022300356,"DEC 18, 2023",DAL @ DEN,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-1,1
847,22023,203552,0022300385,"DEC 22, 2023",DAL @ HOU,L,18,0,7,0.0,0,2,0.0,0,0,0.0,0,2,2,0,2,0,2,1,0,-23,1
848,22023,203552,0022300405,"DEC 25, 2023",DAL @ PHX,W,6,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,4,1
849,22023,1630535,0022300321,"DEC 14, 2023",DAL vs. MIN,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1
850,22023,1630535,0022300341,"DEC 16, 2023",DAL @ POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
851,22023,1630535,0022300356,"DEC 18, 2023",DAL @ DEN,L,9,2,2,1.0,0,0,0.0,1,5,0.2,1,1,2,0,0,0,1,1,5,1,1
852,22023,1630535,0022300385,"DEC 22, 2023",DAL @ HOU,L,12,0,3,0.0,0,1,0.0,3,4,0.75,1,4,5,2,0,0,0,1,3,-1,1
853,22023,1630535,0022300398,"DEC 23, 2023",DAL vs. SAS,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,2,1,0,-15,1
854,22023,1630535,0022300487,"JAN 05, 2024",DAL vs. POR,W,12,3,5,0.6,1,2,0.5,0,0,0.0,1,1,2,1,0,3,1,2,7,5,1
855,22023,1628467,0022300547,"JAN 13, 2024",DAL vs. NOP,L,11,1,3,0.333,0,2,0.0,0,0,0.0,1,1,2,1,1,0,1,0,2,5,1
856,22023,1628467,0022300556,"JAN 15, 2024",DAL vs. NOP,W,19,1,3,0.333,0,2,0.0,2,2,1.0,0,5,5,1,0,2,1,5,4,-12,1
857,22023,1628467,0022300577,"JAN 17, 2024",DAL @ LAL,L,21,2,3,0.667,2,3,0.667,0,0,0.0,1,0,1,3,0,2,1,5,6,-17,1
858,22023,1628467,0022300124,"NOV 01, 2023",DAL vs. CHI,W,4,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-1,1
859,22023,1628467,0022300168,"NOV 08, 2023",DAL vs. TOR,L,15,0,0,0.0,0,0,0.0,4,8,0.5,0,2,2,4,0,0,2,2,4,-7,1
860,22023,1628467,0022300073,"OCT 25, 2023",DAL @ SAS,W,23,2,7,0.286,2,5,0.4,0,0,0.0,2,5,7,2,0,1,0,3,6,-12,1
861,22023,1628467,0022300084,"OCT 27, 2023",DAL vs. BKN,W,26,0,3,0.0,0,0,0.0,0,0,0.0,1,4,5,2,0,0,0,1,0,10,1
862,22023,1628467,0022300106,"OCT 30, 2023",DAL @ MEM,W,22,2,4,0.5,1,3,0.333,2,2,1.0,1,4,5,2,1,0,2,2,7,7,1
863,22023,1627884,0022300277,"DEC 01, 2023",DAL vs. MEM,L,31,6,14,0.429,4,7,0.571,0,0,0.0,3,1,4,1,1,0,1,1,16,-23,1
864,22023,1627884,0022300287,"DEC 02, 2023",DAL vs. OKC,L,33,8,15,0.533,6,12,0.5,2,2,1.0,1,3,4,1,1,1,3,3,24,-1,1
865,22023,1627884,0022301213,"DEC 06, 2023",DAL vs. UTA,W,25,4,5,0.8,1,2,0.5,3,5,0.6,1,3,4,1,1,2,0,3,12,28,1
866,22023,1627884,0022301226,"DEC 08, 2023",DAL @ POR,W,39,6,12,0.5,1,7,0.143,1,2,0.5,4,4,8,1,2,2,1,2,14,21,1
867,22023,1627884,0022300299,"DEC 11, 2023",DAL @ MEM,W,6,2,4,0.5,0,2,0.0,1,1,1.0,0,2,2,0,0,3,0,0,5,6,1
868,22023,1627884,0022300321,"DEC 14, 2023",DAL vs. MIN,L,30,1,8,0.125,1,6,0.167,0,0,0.0,0,4,4,0,2,0,0,3,3,-25,1
869,22023,1627884,0022300341,"DEC 16, 2023",DAL @ POR,W,33,6,11,0.545,2,6,0.333,4,5,0.8,1,0,1,4,2,0,1,1,18,-3,1
870,22023,1627884,0022300356,"DEC 18, 2023",DAL @ DEN,L,24,3,9,0.333,0,5,0.0,0,0,0.0,0,1,1,1,2,0,1,0,6,-11,1
871,22023,1627884,0022300372,"DEC 20, 2023",DAL vs. LAC,L,39,6,11,0.545,2,4,0.5,5,5,1.0,3,0,3,2,1,2,0,2,19,1,1
872,22023,1627884,0022300385,"DEC 22, 2023",DAL @ HOU,L,22,1,4,0.25,0,1,0.0,1,2,0.5,2,2,4,1,0,0,1,3,3,-21,1
873,22023,1629029,0022300287,"DEC 02, 2023",DAL vs. OKC,L,46,11,22,0.5,5,13,0.385,9,14,0.643,2,13,15,18,2,2,7,2,36,-7,1
874,22023,1629029,0022301213,"DEC 06, 2023",DAL vs. UTA,W,32,14,25,0.56,6,12,0.5,6,8,0.75,2,8,10,11,1,0,4,2,40,34,1
875,22023,1629029,0022301226,"DEC 08, 2023",DAL @ POR,W,41,11,28,0.393,3,14,0.214,7,8,0.875,0,6,6,10,1,1,5,1,32,13,1
876,22023,1629029,0022300299,"DEC 11, 2023",DAL @ MEM,W,44,9,21,0.429,5,10,0.5,12,13,0.923,0,8,8,6,2,2,3,3,35,3,1
877,22023,1629029,0022300306,"DEC 12, 2023",DAL vs. LAL,W,43,12,28,0.429,3,10,0.3,6,6,1.0,0,6,6,17,1,0,4,0,33,10,1
878,22023,1629029,0022300321,"DEC 14, 2023",DAL vs. MIN,L,39,15,27,0.556,2,7,0.286,7,7,1.0,1,5,6,13,2,0,8,2,39,-12,1
879,22023,1629029,0022300341,"DEC 16, 2023",DAL @ POR,W,37,15,28,0.536,4,12,0.333,6,6,1.0,2,10,12,10,1,0,4,3,40,-4,1
880,22023,1629029,0022300356,"DEC 18, 2023",DAL @ DEN,L,36,13,24,0.542,6,12,0.5,6,10,0.6,3,8,11,8,0,0,3,1,38,-29,1
881,22023,1629029,0022300372,"DEC 20, 2023",DAL vs. LAC,L,44,9,25,0.36,2,11,0.182,8,14,0.571,1,8,9,10,1,0,5,1,28,-4,1
882,22023,1629029,0022300398,"DEC 23, 2023",DAL vs. SAS,W,32,13,27,0.481,5,10,0.5,8,11,0.727,2,10,12,10,1,1,2,1,39,37,1
883,22023,202693,0022300277,"DEC 01, 2023",DAL vs. MEM,L,14,2,7,0.286,2,4,0.5,0,0,0.0,2,1,3,1,0,0,0,2,6,-11,1
884,22023,202693,0022301213,"DEC 06, 2023",DAL vs. UTA,W,6,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,3,4,1
885,22023,202693,0022301226,"DEC 08, 2023",DAL @ POR,W,7,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,3,1,2,1,1
886,22023,202693,0022300299,"DEC 11, 2023",DAL @ MEM,W,21,2,5,0.4,2,4,0.5,0,0,0.0,1,2,3,2,2,1,2,1,6,5,1
887,22023,202693,0022300306,"DEC 12, 2023",DAL vs. LAL,W,6,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,0,0,-10,1
888,22023,202693,0022300321,"DEC 14, 2023",DAL vs. MIN,L,13,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,3,2,-6,1
889,22023,202693,0022300341,"DEC 16, 2023",DAL @ POR,W,20,4,9,0.444,2,5,0.4,0,0,0.0,0,5,5,4,1,0,2,0,10,8,1
890,22023,202693,0022300356,"DEC 18, 2023",DAL @ DEN,L,13,1,3,0.333,0,2,0.0,0,0,0.0,0,3,3,0,0,0,0,1,2,-11,1
891,22023,202693,0022300372,"DEC 20, 2023",DAL vs. LAC,L,5,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,0,-5,1
