,SEASON_ID,GAME_ID,GAME_DATE,HOME_TEAM,PTS_HOME,MIN_HOME,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,AWAY_TEAM,PTS_AWAY,MIN_AWAY,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,WINNING_TEAM,HOME_TEAM_ELO,AWAY_TEAM_ELO
3466,22016,21601007,2017-03-15,MIA,120,240,44,87,0.506,16,35,0.457,16,19,0.842,12,33,45,23,9,3,15,22,8.0,NOP,112,240,42,88,0.477,9,22,0.409,19,28,0.679,8,30,38,21,9,5,13,13,-8.0,MIA,1494.29,1452.48
3467,22016,21601010,2017-03-15,HOU,139,241,50,91,0.549,18,43,0.419,21,32,0.656,13,37,50,37,13,4,19,21,39.0,LAL,100,239,42,91,0.462,3,25,0.12,13,18,0.722,9,29,38,16,10,0,22,25,-39.0,HOU,1610.75,1279.05
3468,22016,21601004,2017-03-15,WAS,107,240,40,82,0.488,12,30,0.4,15,21,0.714,5,37,42,30,4,1,12,23,-5.0,DAL,112,241,40,79,0.506,14,32,0.438,18,25,0.72,5,35,40,24,5,1,10,22,5.0,DAL,1546.14,1531.05
3469,22016,21601006,2017-03-15,BOS,117,242,43,79,0.544,13,33,0.394,18,21,0.857,5,32,37,34,2,5,10,16,13.0,MIN,104,239,40,91,0.44,8,27,0.296,16,20,0.8,15,27,42,26,4,1,8,21,-13.0,BOS,1559.55,1335.03
3470,22016,21601008,2017-03-15,DET,83,239,36,86,0.419,3,13,0.231,8,12,0.667,8,31,39,14,6,4,7,18,-14.0,UTA,97,240,36,77,0.468,13,28,0.464,12,16,0.75,6,37,43,28,6,5,15,15,14.0,UTA,1467.97,1517.37
3471,22016,21601012,2017-03-15,PHX,101,240,43,107,0.402,6,25,0.24,9,14,0.643,16,31,47,24,9,11,13,25,-6.0,SAC,107,240,38,79,0.481,6,14,0.429,25,34,0.735,8,40,48,22,8,11,18,18,6.0,SAC,1397.56,1397.99
3472,22016,21601019,2017-03-16,GSW,122,239,50,87,0.575,10,26,0.385,12,23,0.522,7,40,47,36,14,9,12,18,30.0,ORL,92,240,35,94,0.372,7,27,0.259,15,21,0.714,16,33,49,15,7,4,19,21,-30.0,GSW,1787.66,1374.59
3473,22016,21601016,2017-03-16,NYK,110,240,41,88,0.466,3,18,0.167,25,26,0.962,5,29,34,20,6,4,7,26,-11.0,BKN,121,239,41,86,0.477,10,32,0.313,29,35,0.829,13,38,51,19,5,2,13,23,11.0,BKN,1342.2,1342.58
3474,22016,21601015,2017-03-16,TOR,102,241,37,81,0.457,5,20,0.25,23,30,0.767,6,26,32,15,10,10,14,20,-21.0,OKC,123,241,47,88,0.534,14,25,0.56,15,19,0.789,10,37,47,33,10,1,18,22,21.0,OKC,1615.24,1591.23
3475,22016,21601017,2017-03-16,ATL,91,238,29,71,0.408,8,27,0.296,25,34,0.735,8,30,38,19,6,9,17,17,-12.0,MEM,103,240,39,92,0.424,10,28,0.357,15,18,0.833,16,32,48,29,7,5,11,25,12.0,MEM,1624.67,1581.16
3476,22016,21601018,2017-03-16,DEN,129,240,46,86,0.535,15,28,0.536,22,26,0.846,11,37,48,31,7,2,10,14,15.0,LAC,114,239,44,84,0.524,16,32,0.5,10,15,0.667,4,30,34,26,5,4,9,19,-15.0,DEN,1415.08,1636.11
3477,22016,21601014,2017-03-16,CLE,91,239,36,86,0.419,9,33,0.273,10,19,0.526,11,41,52,14,6,2,10,12,8.0,UTA,83,240,34,82,0.415,5,21,0.238,10,14,0.714,10,37,47,18,6,3,16,16,-8.0,CLE,1656.97,1515.55
3478,22016,21601026,2017-03-17,PHX,103,240,38,87,0.437,2,14,0.143,25,30,0.833,12,37,49,18,9,8,16,22,-6.0,ORL,109,240,42,96,0.438,7,23,0.304,18,21,0.857,8,35,43,21,10,4,12,27,6.0,ORL,1396.0,1375.97
3479,22016,21601025,2017-03-17,MIA,123,241,50,85,0.588,8,26,0.308,15,19,0.789,10,30,40,29,6,9,15,16,18.0,MIN,105,240,41,82,0.5,2,12,0.167,21,22,0.955,9,19,28,14,6,6,11,21,-18.0,MIA,1496.45,1333.0
3480,22016,21601022,2017-03-17,BKN,95,240,30,83,0.361,11,35,0.314,24,30,0.8,6,35,41,23,7,7,10,25,-3.0,BOS,98,239,34,85,0.4,7,29,0.241,23,29,0.793,8,43,51,20,7,6,12,23,3.0,BOS,1341.27,1559.55
3481,22016,21601024,2017-03-17,NOP,128,240,49,92,0.533,12,34,0.353,18,24,0.75,9,45,54,29,8,7,13,20,16.0,HOU,112,241,37,91,0.407,13,40,0.325,25,32,0.781,10,36,46,18,6,3,12,19,-16.0,NOP,1453.34,1609.94
3482,22016,21601023,2017-03-17,DET,75,240,29,83,0.349,3,20,0.15,14,21,0.667,12,37,49,14,5,5,12,17,-12.0,TOR,87,239,30,78,0.385,9,27,0.333,18,20,0.9,8,45,53,19,5,2,12,21,12.0,TOR,1466.49,1616.62
3483,22016,21601027,2017-03-17,LAL,103,240,38,84,0.452,11,29,0.379,16,26,0.615,11,29,40,24,7,4,14,20,-4.0,MIL,107,240,40,82,0.488,4,24,0.167,23,30,0.767,10,33,43,22,7,9,14,25,4.0,MIL,1277.7,1475.88
3484,22016,21601020,2017-03-17,PHI,116,239,42,80,0.525,12,29,0.414,20,23,0.87,9,46,55,32,8,6,16,21,42.0,DAL,74,240,30,87,0.345,5,23,0.217,9,17,0.529,5,29,34,21,6,4,12,20,-42.0,PHI,1262.2,1530.55
3485,22016,21601021,2017-03-17,WAS,112,241,46,101,0.455,10,26,0.385,10,12,0.833,13,27,40,34,5,6,10,17,5.0,CHI,107,240,44,88,0.5,7,27,0.259,12,18,0.667,15,38,53,28,5,5,18,19,-5.0,WAS,1547.74,1537.19
3486,22016,21601029,2017-03-18,ATL,97,240,32,88,0.364,7,26,0.269,26,32,0.813,12,23,35,22,13,7,13,12,-16.0,POR,113,242,44,87,0.506,8,18,0.444,17,19,0.895,13,41,54,23,9,9,20,22,16.0,POR,1623.08,1553.44
3487,22016,21601034,2017-03-18,DEN,105,239,38,89,0.427,10,31,0.323,19,30,0.633,13,32,45,28,9,3,13,24,-4.0,HOU,109,241,38,83,0.458,5,24,0.208,28,35,0.8,10,38,48,20,5,5,14,24,4.0,HOU,1413.73,1611.06
3488,22016,21601035,2017-03-18,GSW,117,239,45,75,0.6,12,23,0.522,15,19,0.789,6,38,44,30,5,6,12,16,25.0,MIL,92,240,36,89,0.404,9,27,0.333,11,14,0.786,12,23,35,19,8,7,11,17,-25.0,GSW,1790.05,1473.61
3489,22016,21601028,2017-03-18,OKC,110,241,41,82,0.5,10,26,0.385,18,25,0.72,13,36,49,23,7,4,14,21,16.0,SAC,94,238,35,85,0.412,5,21,0.238,19,23,0.826,9,26,35,16,9,2,12,22,-16.0,OKC,1593.43,1395.92
3490,22016,21601030,2017-03-18,CHA,98,240,35,82,0.427,9,24,0.375,19,27,0.704,6,35,41,23,8,8,7,20,5.0,WAS,93,238,29,79,0.367,11,33,0.333,24,31,0.774,8,36,44,21,6,7,12,21,-5.0,CHA,1488.59,1546.66
3491,22016,21601033,2017-03-18,MEM,104,240,32,76,0.421,13,30,0.433,27,31,0.871,7,28,35,20,7,3,10,18,8.0,SAS,96,241,33,75,0.44,9,28,0.321,21,22,0.955,9,33,42,18,2,5,15,25,-8.0,MEM,1582.05,1721.85
3492,22016,21601031,2017-03-18,LAC,108,240,40,78,0.513,8,26,0.308,20,29,0.69,7,47,54,27,4,3,14,15,30.0,CLE,78,240,32,83,0.386,5,27,0.185,9,13,0.692,4,36,40,15,5,0,12,24,-30.0,LAC,1637.74,1655.42
3493,22016,21601032,2017-03-18,CHI,95,239,38,80,0.475,7,19,0.368,12,14,0.857,7,32,39,24,7,9,10,18,9.0,UTA,86,239,31,81,0.383,7,25,0.28,17,25,0.68,17,32,49,15,6,8,14,12,-9.0,CHI,1538.89,1513.99
3494,22016,21601041,2017-03-19,MIA,104,240,41,88,0.466,9,30,0.3,13,20,0.65,13,26,39,18,8,8,9,22,-11.0,POR,115,239,42,83,0.506,13,26,0.5,18,24,0.75,13,30,43,13,4,6,11,20,11.0,POR,1494.88,1554.9
3495,22016,21601040,2017-03-19,TOR,116,240,45,91,0.495,12,27,0.444,14,16,0.875,14,37,51,25,7,7,16,20,25.0,IND,91,239,33,80,0.413,6,23,0.261,19,26,0.731,9,24,33,22,7,2,13,23,-25.0,TOR,1618.69,1510.5
3496,22016,21601038,2017-03-19,DET,112,240,40,92,0.435,12,25,0.48,20,30,0.667,12,51,63,26,2,4,12,21,17.0,PHX,95,238,35,99,0.354,6,22,0.273,19,30,0.633,11,36,47,16,10,4,4,21,-17.0,DET,1468.42,1394.19
3497,22016,21601036,2017-03-19,BKN,104,238,31,72,0.431,13,31,0.419,29,38,0.763,9,32,41,16,2,1,15,22,-7.0,DAL,111,241,41,76,0.539,10,25,0.4,19,25,0.76,2,31,33,20,8,3,10,24,7.0,DAL,1339.88,1531.8
3498,22016,21601043,2017-03-19,LAL,120,239,47,91,0.516,11,27,0.407,15,19,0.789,10,30,40,23,5,1,5,25,-5.0,CLE,125,242,45,85,0.529,13,36,0.361,22,27,0.815,10,34,44,19,4,2,10,16,5.0,CLE,1276.49,1656.47
3499,22016,21601042,2017-03-19,SAS,118,239,43,87,0.494,11,28,0.393,21,27,0.778,15,30,45,31,9,3,6,20,16.0,SAC,102,239,41,83,0.494,7,10,0.7,13,17,0.765,9,31,40,29,4,4,11,20,-16.0,SAS,1724.17,1393.74
3500,22016,21601037,2017-03-19,PHI,105,240,41,88,0.466,12,33,0.364,11,15,0.733,8,35,43,29,9,7,15,23,6.0,BOS,99,240,34,84,0.405,6,29,0.207,25,29,0.862,8,33,41,27,8,5,17,15,-6.0,PHI,1262.59,1559.2
3501,22016,21601039,2017-03-19,NOP,123,238,49,90,0.544,14,30,0.467,11,15,0.733,9,34,43,31,7,2,16,15,14.0,MIN,109,240,44,86,0.512,9,25,0.36,12,17,0.706,8,27,35,30,11,6,15,14,-14.0,NOP,1455.37,1331.1
3502,22016,21601048,2017-03-20,HOU,125,240,45,89,0.506,17,38,0.447,18,23,0.783,6,29,35,27,12,2,12,22,1.0,DEN,124,240,44,86,0.512,12,29,0.414,24,26,0.923,8,40,48,26,7,3,19,18,-1.0,HOU,1613.01,1411.89
3503,22016,21601047,2017-03-20,BOS,110,240,40,93,0.43,10,33,0.303,20,28,0.714,19,34,53,19,10,6,13,24,8.0,WAS,102,240,37,86,0.43,8,35,0.229,20,26,0.769,8,31,39,24,6,4,18,28,-8.0,BOS,1560.86,1545.15
3504,22016,21601049,2017-03-20,OKC,95,239,37,87,0.425,4,21,0.19,17,31,0.548,12,28,40,18,10,2,11,19,-16.0,GSW,111,239,40,83,0.482,15,33,0.455,16,21,0.762,9,37,46,28,8,8,16,22,16.0,GSW,1591.97,1791.42
3505,22016,21601045,2017-03-20,ORL,112,265,35,94,0.372,4,23,0.174,38,46,0.826,14,41,55,19,10,4,18,22,3.0,PHI,109,265,39,102,0.382,9,34,0.265,22,24,0.917,13,40,53,26,15,7,16,34,-3.0,ORL,1377.83,1262.59
3506,22016,21601046,2017-03-20,IND,107,240,38,87,0.437,10,20,0.5,21,23,0.913,10,33,43,21,9,9,7,19,7.0,UTA,100,243,40,88,0.455,6,25,0.24,14,20,0.7,13,36,49,20,5,11,10,17,-7.0,IND,1512.08,1512.57
3507,22016,21601050,2017-03-20,LAC,114,240,43,87,0.494,10,31,0.323,18,24,0.75,9,34,43,25,8,4,9,19,9.0,NYK,105,241,40,89,0.449,6,24,0.25,19,24,0.792,14,34,48,24,6,1,12,19,-9.0,LAC,1639.97,1340.16
3508,22016,21601044,2017-03-20,CHA,105,238,40,80,0.5,12,30,0.4,13,20,0.65,5,28,33,28,12,4,7,13,15.0,ATL,90,241,37,84,0.44,12,37,0.324,4,10,0.4,12,33,45,26,3,5,15,17,-15.0,CHA,1489.55,1622.18
3509,22016,21601057,2017-03-21,POR,90,240,35,83,0.422,4,21,0.19,16,26,0.615,13,36,49,15,8,6,14,14,-3.0,MIL,93,241,38,90,0.422,7,16,0.438,10,12,0.833,13,36,49,16,8,8,13,22,3.0,MIL,1553.46,1473.61
3510,22016,21601058,2017-03-21,LAL,109,239,43,92,0.467,6,20,0.3,17,27,0.63,14,27,41,23,8,3,8,22,-24.0,LAC,133,240,45,84,0.536,15,33,0.455,28,32,0.875,13,35,48,23,4,4,15,21,24.0,LAC,1275.15,1641.25
3511,22016,21601051,2017-03-21,TOR,122,264,47,95,0.495,8,23,0.348,20,27,0.741,16,34,50,18,6,4,16,23,2.0,CHI,120,267,42,90,0.467,14,37,0.378,22,27,0.815,9,30,39,25,9,10,14,24,-2.0,TOR,1620.44,1537.35
3512,22016,21601056,2017-03-21,MIN,93,240,32,72,0.444,7,15,0.467,22,25,0.88,12,27,39,20,10,2,23,24,-7.0,SAS,100,239,37,77,0.481,8,24,0.333,18,22,0.818,9,24,33,22,12,5,15,19,7.0,SAS,1329.88,1725.27
3513,22016,21601054,2017-03-21,NOP,95,240,35,88,0.398,9,29,0.31,16,19,0.842,12,39,51,16,8,3,12,17,13.0,MEM,82,238,32,79,0.405,9,35,0.257,9,13,0.692,4,37,41,17,7,3,15,20,-13.0,NOP,1456.35,1581.13
3514,22016,21601052,2017-03-21,BKN,98,240,38,88,0.432,10,29,0.345,12,19,0.632,11,35,46,22,1,6,10,13,2.0,DET,96,240,40,92,0.435,5,23,0.217,11,16,0.688,10,41,51,17,8,8,6,17,-2.0,BKN,1340.77,1467.64
3515,22016,21601053,2017-03-21,MIA,112,240,42,96,0.438,11,27,0.407,17,23,0.739,17,32,49,17,13,5,14,25,15.0,PHX,97,240,36,82,0.439,4,16,0.25,21,29,0.724,10,31,41,14,5,5,24,23,-15.0,MIA,1496.87,1392.32
3516,22016,21601055,2017-03-21,DAL,87,239,33,92,0.359,11,34,0.324,10,12,0.833,13,26,39,24,8,2,11,14,-25.0,GSW,112,239,43,78,0.551,13,30,0.433,13,16,0.813,4,42,46,34,10,2,16,20,25.0,GSW,1530.36,1792.79
3517,22016,21601065,2017-03-22,SAC,98,240,41,84,0.488,10,26,0.385,6,10,0.6,8,29,37,19,6,6,12,15,-18.0,MIL,116,239,43,81,0.531,16,35,0.457,14,19,0.737,7,31,38,28,9,4,10,11,18.0,MIL,1392.14,1475.12
3518,22016,21601064,2017-03-22,DEN,126,241,51,96,0.531,11,26,0.423,13,13,1.0,10,34,44,35,7,0,6,16,13.0,CLE,113,239,43,85,0.506,15,37,0.405,12,14,0.857,7,31,38,22,4,4,10,12,-13.0,DEN,1412.44,1655.96
3519,22016,21601063,2017-03-22,WAS,104,240,38,95,0.4,11,34,0.324,17,23,0.739,17,37,54,23,9,6,19,26,4.0,ATL,100,240,34,86,0.395,8,25,0.32,24,29,0.828,11,33,44,20,11,5,16,19,-4.0,WAS,1546.3,1621.23
3520,22016,21601061,2017-03-22,CHI,117,241,47,80,0.588,11,23,0.478,12,19,0.632,7,29,36,36,12,2,11,20,22.0,DET,95,240,39,88,0.443,7,20,0.35,10,17,0.588,16,28,44,18,6,1,15,17,-22.0,CHI,1539.31,1465.79
3521,22016,21601059,2017-03-22,ORL,102,239,40,88,0.455,14,40,0.35,8,10,0.8,13,30,43,26,5,3,14,19,-7.0,CHA,109,239,42,90,0.467,9,27,0.333,16,18,0.889,12,31,43,24,9,3,10,12,7.0,CHA,1376.36,1490.87
3522,22016,21601060,2017-03-22,BOS,109,240,43,84,0.512,11,27,0.407,12,14,0.857,10,33,43,27,5,2,16,17,9.0,IND,100,240,38,87,0.437,11,28,0.393,13,19,0.684,18,27,45,20,13,6,13,19,-9.0,BOS,1562.64,1510.45
3523,22016,21601066,2017-03-22,UTA,108,241,41,90,0.456,7,28,0.25,19,29,0.655,20,28,48,18,5,7,8,11,7.0,NYK,101,239,38,80,0.475,9,21,0.429,16,18,0.889,9,27,36,19,5,1,11,26,-7.0,UTA,1514.63,1338.31
3524,22016,21601062,2017-03-22,OKC,122,239,48,88,0.545,4,16,0.25,22,30,0.733,18,36,54,26,7,8,16,17,25.0,PHI,97,241,37,87,0.425,8,25,0.32,15,17,0.882,6,19,25,19,8,4,9,23,-25.0,OKC,1594.37,1260.31
3525,22016,21601067,2017-03-23,BKN,126,241,43,95,0.453,8,29,0.276,32,42,0.762,17,44,61,25,11,5,17,26,28.0,PHX,98,240,34,93,0.366,7,25,0.28,23,34,0.676,15,35,50,16,14,3,19,30,-28.0,BKN,1342.21,1390.95
3526,22016,21601069,2017-03-23,DAL,97,240,38,82,0.463,9,26,0.346,12,18,0.667,4,30,34,26,11,4,9,18,2.0,LAC,95,240,36,80,0.45,9,27,0.333,14,21,0.667,9,36,45,18,6,2,17,16,-2.0,DAL,1531.32,1640.4
3527,22016,21601071,2017-03-23,POR,110,241,39,80,0.488,11,21,0.524,21,29,0.724,10,40,50,15,8,2,13,20,15.0,NYK,95,240,36,88,0.409,5,22,0.227,18,20,0.9,9,31,40,23,5,9,11,20,-15.0,POR,1555.68,1336.23
3528,22016,21601070,2017-03-23,SAS,97,241,37,77,0.481,8,26,0.308,15,23,0.652,6,29,35,26,6,5,6,19,7.0,MEM,90,239,34,78,0.436,10,29,0.345,12,15,0.8,10,32,42,18,4,4,13,18,-7.0,SAS,1727.27,1579.33
3529,22016,21601068,2017-03-23,MIA,84,239,32,82,0.39,6,23,0.261,14,23,0.609,10,26,36,20,8,11,16,23,-17.0,TOR,101,240,35,79,0.443,6,23,0.261,25,32,0.781,11,40,51,10,9,3,17,21,17.0,TOR,1495.33,1621.89
3530,22016,21601080,2017-03-24,LAL,130,264,46,88,0.523,14,23,0.609,24,28,0.857,9,33,42,26,6,2,20,23,11.0,MIN,119,266,46,95,0.484,7,21,0.333,20,22,0.909,12,25,37,32,13,10,13,20,-11.0,LAL,1276.48,1328.65
3531,22016,21601076,2017-03-24,BOS,130,239,44,94,0.468,14,41,0.341,28,35,0.8,12,38,50,31,8,5,15,32,10.0,PHX,120,240,39,86,0.453,6,19,0.316,36,49,0.735,10,39,49,23,9,3,13,30,-10.0,BOS,1564.74,1389.02
3532,22016,21601078,2017-03-24,MIL,100,240,39,88,0.443,8,27,0.296,14,16,0.875,9,26,35,27,10,6,8,23,3.0,ATL,97,240,34,83,0.41,8,22,0.364,21,24,0.875,13,36,49,20,5,3,17,19,-3.0,MIL,1475.95,1621.23
3533,22016,21601074,2017-03-24,ORL,115,241,47,91,0.516,12,26,0.462,9,13,0.692,6,41,47,36,4,6,10,17,28.0,DET,87,241,34,96,0.354,2,22,0.091,17,20,0.85,12,38,50,21,3,3,8,17,-28.0,ORL,1377.59,1464.62
3534,22016,21601079,2017-03-24,HOU,117,240,44,93,0.473,14,39,0.359,15,20,0.75,15,44,59,29,5,3,18,19,10.0,NOP,107,239,41,91,0.451,14,38,0.368,11,14,0.786,6,30,36,28,9,7,10,15,-10.0,HOU,1615.08,1454.44
3535,22016,21601081,2017-03-24,GSW,114,241,44,89,0.494,10,31,0.323,16,18,0.889,13,31,44,37,14,8,12,15,14.0,SAC,100,239,40,83,0.482,10,21,0.476,10,13,0.769,6,31,37,27,7,4,19,16,-14.0,GSW,1795.09,1389.99
3536,22016,21601075,2017-03-24,IND,117,241,48,95,0.505,13,24,0.542,8,11,0.727,11,28,39,19,9,8,12,29,-8.0,DEN,125,240,39,82,0.476,7,27,0.259,40,43,0.93,11,34,45,23,8,4,13,15,8.0,DEN,1508.95,1413.8
3537,22016,21601077,2017-03-24,CHI,107,240,37,91,0.407,10,24,0.417,23,31,0.742,15,24,39,22,9,5,14,15,-10.0,PHI,117,241,46,83,0.554,8,25,0.32,17,23,0.739,11,35,46,23,10,4,18,22,10.0,PHI,1537.97,1261.54
3538,22016,21601073,2017-03-24,CHA,105,241,38,90,0.422,10,38,0.263,19,24,0.792,14,28,42,18,6,4,9,17,-7.0,CLE,112,241,41,74,0.554,9,25,0.36,21,24,0.875,3,35,38,26,6,5,12,22,7.0,CLE,1489.45,1657.23
3539,22016,21601072,2017-03-24,WAS,129,241,49,97,0.505,10,26,0.385,21,22,0.955,11,35,46,29,9,5,10,19,21.0,BKN,108,239,43,82,0.524,3,15,0.2,19,26,0.731,6,32,38,24,5,4,14,22,-21.0,WAS,1548.56,1340.07
3540,22016,21601086,2017-03-25,POR,112,241,45,71,0.634,11,22,0.5,11,17,0.647,4,31,35,24,5,3,14,20,12.0,MIN,100,241,37,76,0.487,2,10,0.2,24,32,0.75,6,21,27,15,10,3,7,14,-12.0,POR,1557.89,1326.6
3541,22016,21601085,2017-03-25,SAS,106,240,45,99,0.455,10,25,0.4,6,8,0.75,16,34,50,28,11,6,14,18,8.0,NYK,98,240,41,87,0.471,3,10,0.3,13,15,0.867,12,33,45,24,6,5,16,16,-8.0,SAS,1729.5,1334.21
3542,22016,21601083,2017-03-25,CLE,115,239,41,83,0.494,12,33,0.364,21,27,0.778,11,21,32,24,6,6,13,18,-12.0,WAS,127,241,49,82,0.598,8,18,0.444,21,26,0.808,11,29,40,24,10,4,11,23,12.0,WAS,1655.71,1549.98
3543,22016,21601084,2017-03-25,DAL,86,240,31,82,0.378,7,28,0.25,17,20,0.85,12,28,40,20,10,4,12,16,-8.0,TOR,94,241,39,81,0.481,9,21,0.429,7,9,0.778,12,32,44,22,9,3,14,21,8.0,TOR,1529.81,1623.26
3544,22016,21601082,2017-03-25,LAC,108,241,38,84,0.452,7,27,0.259,25,28,0.893,11,36,47,14,9,5,10,17,13.0,UTA,95,242,37,86,0.43,8,26,0.308,13,18,0.722,12,31,43,22,5,3,14,22,-13.0,LAC,1642.44,1512.73
3545,22016,21601087,2017-03-26,CHA,120,239,42,87,0.483,14,30,0.467,22,24,0.917,8,33,41,29,8,2,7,14,14.0,PHX,106,239,41,81,0.506,6,16,0.375,18,22,0.818,8,31,39,25,6,3,12,17,-14.0,CHA,1491.43,1387.16
3546,22016,21601094,2017-03-26,GSW,106,241,39,71,0.549,17,31,0.548,11,15,0.733,7,30,37,30,9,4,18,15,12.0,MEM,94,242,38,85,0.447,8,29,0.276,10,15,0.667,13,24,37,21,11,0,13,13,-12.0,GSW,1797.28,1577.29
3547,22016,21601091,2017-03-26,HOU,137,240,50,79,0.633,20,39,0.513,17,21,0.81,2,34,36,32,8,4,19,23,12.0,OKC,125,240,47,94,0.5,11,30,0.367,20,28,0.714,15,26,41,27,15,3,16,21,-12.0,HOU,1616.81,1592.77
3548,22016,21601088,2017-03-26,ATL,92,239,34,98,0.347,5,27,0.185,19,32,0.594,26,32,58,16,10,3,20,19,-15.0,BKN,107,239,38,86,0.442,6,22,0.273,25,30,0.833,12,38,50,21,13,7,17,25,15.0,BKN,1619.86,1341.36
3549,22016,21601096,2017-03-26,LAL,81,240,33,84,0.393,5,21,0.238,10,17,0.588,1,41,42,19,6,3,10,17,-16.0,POR,97,240,36,89,0.404,12,28,0.429,13,18,0.722,12,49,61,24,8,4,13,16,16.0,POR,1275.1,1559.18
3550,22016,21601090,2017-03-26,MIL,94,240,37,84,0.44,7,23,0.304,13,17,0.765,9,25,34,20,8,0,9,9,-15.0,CHI,109,241,46,85,0.541,10,21,0.476,7,10,0.7,10,39,49,33,4,2,14,16,15.0,CHI,1474.35,1539.47
3551,22016,21601093,2017-03-26,BOS,112,240,41,77,0.532,8,24,0.333,22,25,0.88,8,27,35,32,8,3,16,19,4.0,MIA,108,240,41,91,0.451,7,29,0.241,19,24,0.792,16,24,40,19,9,5,15,22,-4.0,BOS,1566.51,1493.87
3552,22016,21601092,2017-03-26,IND,107,240,38,89,0.427,7,17,0.412,24,29,0.828,12,39,51,16,9,4,9,13,13.0,PHI,94,239,35,88,0.398,14,41,0.341,10,14,0.714,8,40,48,19,7,5,14,23,-13.0,IND,1511.19,1259.45
3553,22016,21601089,2017-03-26,LAC,97,240,32,78,0.41,10,29,0.345,23,28,0.821,6,39,45,20,7,2,9,14,-1.0,SAC,98,240,38,84,0.452,13,28,0.464,9,13,0.692,6,40,46,23,5,4,12,25,1.0,SAC,1641.2,1391.16
3554,22016,21601095,2017-03-26,DEN,90,239,36,95,0.379,6,25,0.24,12,14,0.857,7,41,48,21,3,1,9,13,-25.0,NOP,115,240,48,97,0.495,9,27,0.333,10,12,0.833,10,50,60,29,6,4,9,18,25.0,NOP,1412.11,1456.04
3555,22016,21601098,2017-03-27,NYK,109,240,45,84,0.536,7,21,0.333,12,13,0.923,4,33,37,26,13,5,12,16,14.0,DET,95,240,36,84,0.429,9,23,0.391,14,21,0.667,12,30,42,18,4,3,18,16,-14.0,NYK,1335.18,1463.71
3556,22016,21601100,2017-03-27,DAL,91,240,33,80,0.413,10,29,0.345,15,19,0.789,8,31,39,23,12,4,14,16,-1.0,OKC,92,240,37,85,0.435,6,23,0.261,12,14,0.857,11,37,48,17,10,7,17,21,1.0,OKC,1528.39,1594.11
3557,22016,21601097,2017-03-27,TOR,131,240,49,83,0.59,10,15,0.667,23,35,0.657,9,34,43,24,7,8,15,25,19.0,ORL,112,240,43,88,0.489,4,20,0.2,22,28,0.786,8,25,33,19,11,3,11,23,-19.0,TOR,1625.56,1375.42
3558,22016,21601101,2017-03-27,SAC,91,240,31,67,0.463,6,25,0.24,23,30,0.767,8,28,36,16,4,6,11,23,1.0,MEM,90,239,31,90,0.344,5,26,0.192,23,29,0.793,19,26,45,15,4,2,7,18,-1.0,SAC,1391.82,1576.66
3559,22016,21601102,2017-03-27,UTA,108,239,41,85,0.482,15,27,0.556,11,18,0.611,11,38,49,27,6,7,10,22,8.0,NOP,100,240,37,80,0.463,10,25,0.4,16,24,0.667,5,32,37,17,7,7,9,17,-8.0,UTA,1514.53,1454.41
3560,22016,21601099,2017-03-27,SAS,103,241,41,86,0.477,7,26,0.269,14,17,0.824,10,42,52,24,11,7,12,18,29.0,CLE,74,241,31,83,0.373,4,26,0.154,8,13,0.615,9,31,40,20,8,2,16,20,-29.0,SAS,1731.51,1653.8
3561,22016,21601106,2017-03-28,ATL,95,238,34,85,0.4,6,27,0.222,21,29,0.724,9,42,51,24,5,6,19,23,4.0,PHX,91,240,35,96,0.365,7,31,0.226,14,24,0.583,14,34,48,25,12,6,15,31,-4.0,ATL,1621.94,1385.43
3562,22016,21601110,2017-03-28,LAL,108,241,43,85,0.506,8,22,0.364,14,16,0.875,11,32,43,21,6,9,18,19,-11.0,WAS,119,240,48,94,0.511,6,23,0.261,17,25,0.68,13,28,41,24,12,3,12,20,11.0,WAS,1273.75,1551.23
3563,22016,21601109,2017-03-28,POR,122,240,45,91,0.495,8,27,0.296,24,33,0.727,15,32,47,15,8,5,9,18,9.0,DEN,113,240,44,94,0.468,9,30,0.3,16,20,0.8,12,35,47,23,3,6,12,24,-9.0,POR,1561.22,1410.24
3564,22016,21601105,2017-03-28,BKN,101,242,38,94,0.404,9,32,0.281,16,24,0.667,13,37,50,22,11,5,13,19,-5.0,PHI,106,240,39,91,0.429,10,33,0.303,18,21,0.857,12,41,53,21,7,9,16,23,5.0,PHI,1339.88,1260.73
