,TEAM,SEASON_ID,Average_PTS,Average_MIN,Average_FGM,Average_FGA,Average_FG_PCT,Average_FG3M,Average_FG3A,Average_FG3_PCT,Average_FTM,Average_FTA,Average_FT_PCT,Average_OREB,Average_DREB,Average_REB,Average_AST,Average_STL,Average_BLK,Average_TOV,Average_PF,Average_PLUS_MINUS
41,CHI,22015,101.64634146341464,242.7439024390244,38.59756097560975,87.4390243902439,0.44321951219512196,7.939024390243902,21.378048780487802,0.3688780487804878,16.512195121951223,20.975609756097562,0.7820121951219512,11.060975609756097,35.23170731707317,46.29268292682927,22.804878048780488,6.036585365853659,5.7317073170731705,13.329268292682926,18.84146341463415,-1.475609756097561
42,CHI,22016,102.8658536585366,241.34146341463415,38.64634146341463,87.08536585365854,0.4447439024390244,7.597560975609756,22.329268292682926,0.33440243902439026,17.975609756097562,22.53658536585366,0.7973536585365852,12.182926829268293,34.109756097560975,46.29268292682927,22.573170731707314,7.841463414634147,4.7926829268292686,12.987804878048781,17.74390243902439,0.42682926829268286
43,CHI,22017,102.92682926829268,242.3048780487805,38.65853658536585,88.84146341463415,0.43584146341463414,11.048780487804878,31.085365853658537,0.3535121951219512,14.560975609756097,19.195121951219512,0.7570365853658536,9.634146341463415,35.02439024390244,44.65853658536585,23.451219512195124,7.634146341463414,3.524390243902439,13.292682926829269,19.15853658536585,-7.126829268292683
44,CHI,22018,104.9390243902439,242.8170731707317,39.829268292682926,87.8658536585366,0.4541829268292683,9.085365853658537,25.890243902439025,0.3491829268292683,16.195121951219512,20.670731707317074,0.7882926829268293,8.75609756097561,34.13414634146342,42.890243902439025,21.902439024390244,7.353658536585366,4.280487804878049,13.487804878048781,20.28048780487805,-8.414634146341463
45,CHI,22019,106.88140417457305,241.38899430740037,39.592979127134726,88.63757115749526,0.4480222960151803,12.20967741935484,35.131404174573056,0.34787239089184063,15.485768500948767,20.500474383301707,0.7521347248576851,10.429791271347248,31.356736242884253,41.7865275142315,23.227703984819733,10.0365275142315,4.059297912713473,14.591555977229602,21.791745730550282,-3.153225806451613
46,CHI,22020,110.68055555555556,241.66666666666669,42.15277777777778,88.61111111111111,0.4771944444444445,12.555555555555555,33.97222222222222,0.3655277777777778,13.819444444444445,17.47222222222222,0.7919444444444445,9.625,35.33333333333333,44.958333333333336,26.763888888888886,6.694444444444445,4.222222222222222,14.51388888888889,18.916666666666664,-0.8888888888888888
47,CHI,22021,111.60975609756098,240.6219512195122,41.73170731707317,86.91463414634146,0.48025609756097565,10.634146341463413,28.829268292682926,0.3665,17.51219512195122,21.536585365853657,0.808609756097561,8.670731707317072,33.65853658536585,42.329268292682926,23.878048780487806,7.134146341463415,4.097560975609756,12.121951219512194,18.78048780487805,-0.3902439024390245
48,CHI,22022,113.1219512195122,242.90243902439022,42.536585365853654,86.78048780487805,0.4914512195121951,10.414634146341463,28.865853658536587,0.357,17.634146341463413,21.804878048780488,0.8077560975609757,8.463414634146343,33.890243902439025,42.353658536585364,24.46341463414634,7.853658536585366,4.524390243902439,12.707317073170731,18.914634146341463,1.2926829268292683
49,CHI,22023,110.17826086956522,243.44565217391306,41.061956521739134,89.45869565217392,0.46040326086956523,11.7,32.653260869565216,0.3571815217391304,16.354347826086958,20.794565217391305,0.7911391304347826,11.195652173913043,32.143478260869564,43.33913043478261,24.142391304347825,7.728260869565217,4.95,11.73804347826087,19.425,-2.394565217391304
50,CLE,22014,103.1341463414634,241.35365853658539,37.670731707317074,82.1829268292683,0.4589146341463415,10.073170731707318,27.475609756097562,0.3637560975609756,17.71951219512195,23.585365853658537,0.7450975609756098,11.109756097560975,31.853658536585364,42.963414634146346,22.121951219512198,7.353658536585366,4.146341463414634,13.634146341463413,18.414634146341463,4.475609756097561
51,CLE,22015,104.32926829268294,242.1829268292683,38.670731707317074,84.0,0.4619512195121951,10.73170731707317,29.609756097560975,0.36245121951219517,16.25609756097561,21.74390243902439,0.7491463414634146,10.646341463414634,33.86585365853658,44.51219512195122,22.695121951219512,6.719512195121951,3.8658536585365857,12.878048780487806,20.31707317073171,6.0
