Player_ID,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
1631108,29,4,7,0.571,3,3,1.0,1,2,0.5,0,7,7,2,0,0,0,3,12,19
1631108,8,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,1,0,0,0,2,3,-2
1631108,17,3,5,0.6,0,1,0.0,0,2,0.0,0,2,2,0,1,0,0,1,6,6
1631108,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,5
1631108,14,1,5,0.2,1,4,0.25,0,0,0.0,0,5,5,2,0,0,2,0,3,8
1631108,23,1,6,0.167,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,2,-25
1631108,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1631108,24,3,4,0.75,2,3,0.667,2,2,1.0,0,7,7,3,1,2,1,2,10,18
1631108,29,3,11,0.273,1,6,0.167,0,0,0.0,1,6,7,0,2,0,2,1,7,-8
1631108,28,5,12,0.417,2,9,0.222,2,2,1.0,1,4,5,0,0,0,2,2,14,-8
1629637,6,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,3,2,-6
1629637,9,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,2,0,4
1629637,17,2,3,0.667,0,1,0.0,0,1,0.0,0,4,4,0,0,0,1,4,4,9
1629637,13,0,1,0.0,0,0,0.0,0,0,0.0,2,2,4,1,0,0,0,4,0,-1
1629637,7,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,4,2
1629637,20,3,4,0.75,0,0,0.0,2,3,0.667,3,4,7,0,1,1,0,5,8,-13
1629637,8,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,4
1629637,1,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0
1629637,11,1,1,1.0,0,0,0.0,1,1,1.0,1,2,3,1,0,0,1,2,3,-8
1629637,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,6
1627752,29,4,7,0.571,3,5,0.6,0,0,0.0,0,6,6,1,2,0,1,0,11,6
1627752,27,2,6,0.333,0,2,0.0,1,2,0.5,0,3,3,0,3,0,3,1,5,-12
1627752,23,5,9,0.556,5,8,0.625,0,0,0.0,0,3,3,1,1,0,0,3,15,23
1627752,37,5,6,0.833,5,6,0.833,0,0,0.0,0,4,4,4,0,0,1,0,15,5
1627752,32,6,12,0.5,4,10,0.4,1,2,0.5,1,4,5,5,2,1,3,1,17,3
1627752,36,5,10,0.5,2,6,0.333,0,0,0.0,0,3,3,1,1,1,1,2,12,-19
1627752,39,3,13,0.231,3,13,0.231,0,0,0.0,1,1,2,3,0,1,1,1,9,-1
1627752,34,5,10,0.5,4,8,0.5,2,2,1.0,0,4,4,4,1,1,1,3,16,-7
1627752,37,5,6,0.833,4,5,0.8,0,0,0.0,0,5,5,1,0,0,3,4,14,6
1627752,28,3,7,0.429,2,5,0.4,2,2,1.0,1,5,6,1,1,2,0,5,10,9
1630658,5,3,3,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,6,6
1630658,4,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-3
1630658,14,1,3,0.333,0,0,0.0,0,0,0.0,2,0,2,2,0,0,0,5,2,-8
1630658,4,0,1,0.0,0,0,0.0,2,2,1.0,1,2,3,0,0,0,0,0,2,-5
1630559,22,6,11,0.545,1,4,0.25,5,6,0.833,1,3,4,1,3,0,1,2,18,15
1630559,27,7,16,0.438,3,8,0.375,3,3,1.0,2,4,6,2,0,0,3,1,20,17
1630559,23,5,9,0.556,3,6,0.5,4,4,1.0,0,5,5,7,1,0,2,0,17,21
1630559,32,7,14,0.5,4,7,0.571,4,5,0.8,0,5,5,8,0,0,3,2,22,4
1630559,29,6,10,0.6,3,6,0.5,0,0,0.0,2,2,4,8,1,0,1,2,15,-9
1630559,34,8,18,0.444,4,10,0.4,2,2,1.0,2,5,7,4,0,0,2,0,22,-8
1630559,33,6,15,0.4,3,7,0.429,5,5,1.0,0,3,3,7,1,0,4,2,20,7
1630559,28,9,14,0.643,2,5,0.4,1,1,1.0,0,0,0,3,1,1,3,1,21,-22
1630559,27,7,14,0.5,1,4,0.25,5,5,1.0,2,6,8,5,2,0,4,2,20,-9
1630559,28,4,8,0.5,2,5,0.4,1,1,1.0,0,3,3,9,0,0,1,3,11,-2
1629685,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,1,3,4
1629685,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
1629685,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,1,3,10
1629685,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
1641721,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-7
1641721,8,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,1,0,0,1,0,3,6
1641721,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1641721,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-3
1641721,8,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-5
1641721,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5
1641721,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-4
1641721,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1641721,8,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,2,0,0,-17
1641721,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,2,0,0,1,0,-3
2544,35,7,17,0.412,0,4,0.0,2,5,0.4,0,4,4,7,1,1,5,0,16,16
2544,40,12,25,0.48,2,4,0.5,5,6,0.833,3,5,8,11,5,0,2,3,31,12
2544,23,9,12,0.75,4,4,1.0,8,8,1.0,0,5,5,8,0,0,0,1,30,36
2544,40,14,27,0.519,3,8,0.375,2,3,0.667,2,6,8,9,3,1,4,1,33,-4
2544,36,7,17,0.412,2,6,0.333,7,10,0.7,2,5,7,14,2,0,2,1,23,-28
2544,39,10,23,0.435,2,8,0.25,3,4,0.75,1,10,11,11,1,0,2,1,25,-13
2544,37,10,18,0.556,1,3,0.333,4,4,1.0,2,8,10,9,1,2,5,0,25,-11
2544,37,13,20,0.65,5,5,1.0,9,9,1.0,2,5,7,7,2,2,3,0,40,10
2544,37,5,14,0.357,1,2,0.5,5,6,0.833,0,9,9,8,0,0,3,1,16,-11
2544,25,7,13,0.538,2,5,0.4,1,1,1.0,0,4,4,11,0,0,3,0,17,1
1629060,21,3,8,0.375,1,4,0.25,0,0,0.0,0,2,2,1,0,0,0,1,7,5
1629060,21,5,9,0.556,1,3,0.333,1,2,0.5,0,1,1,2,0,0,0,3,12,9
1629060,29,3,9,0.333,1,2,0.5,0,0,0.0,0,3,3,2,1,0,1,3,7,-3
1629060,24,6,10,0.6,1,2,0.5,0,0,0.0,0,7,7,1,0,1,3,2,13,15
1629060,34,8,15,0.533,0,5,0.0,4,5,0.8,0,5,5,4,0,1,0,1,20,1
1629060,17,3,6,0.5,1,2,0.5,1,1,1.0,2,0,2,0,2,0,0,1,8,-9
1629060,16,2,9,0.222,1,2,0.5,0,0,0.0,3,2,5,1,0,0,0,0,5,-12
1629060,34,7,12,0.583,2,5,0.4,2,6,0.333,1,3,4,0,1,0,2,3,18,-6
1629060,30,8,14,0.571,3,5,0.6,2,2,1.0,0,6,6,2,1,0,0,0,21,1
1629060,29,5,14,0.357,2,9,0.222,0,0,0.0,0,3,3,0,0,0,1,2,12,5
1626174,11,0,1,0.0,0,0,0.0,1,2,0.5,0,2,2,1,0,0,1,0,1,-6
1626174,8,2,4,0.5,0,1,0.0,0,0,0.0,3,3,6,2,0,0,2,0,4,6
1626174,21,4,7,0.571,1,3,0.333,0,2,0.0,1,5,6,1,0,0,0,2,9,-13
1626174,30,6,10,0.6,2,5,0.4,3,8,0.375,2,6,8,3,1,2,0,1,17,13
1626174,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0
1626174,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-12
1626174,23,3,4,0.75,3,3,1.0,0,0,0.0,0,5,5,4,0,1,2,2,9,19
1626174,13,2,4,0.5,2,2,1.0,1,2,0.5,0,5,5,0,0,1,2,1,7,3
1626174,25,1,4,0.25,1,4,0.25,0,0,0.0,0,5,5,1,0,1,0,1,3,-12
1626174,24,5,10,0.5,0,2,0.0,3,3,1.0,4,4,8,3,0,1,2,1,13,1
1626196,24,6,9,0.667,2,4,0.5,2,2,1.0,0,2,2,3,0,1,2,1,16,-11
1626196,30,2,6,0.333,1,4,0.25,2,2,1.0,1,3,4,2,0,0,1,3,7,-7
1626196,31,6,11,0.545,5,7,0.714,0,0,0.0,0,1,1,2,1,0,1,3,17,7
1626196,25,0,7,0.0,0,4,0.0,2,2,1.0,0,4,4,4,1,0,0,0,2,-11
1626196,20,3,7,0.429,2,5,0.4,0,0,0.0,1,1,2,2,0,0,1,1,8,-12
1626196,26,4,6,0.667,2,4,0.5,3,3,1.0,0,4,4,3,0,0,1,2,13,-7
1626196,34,4,12,0.333,4,8,0.5,0,0,0.0,0,2,2,4,1,1,0,1,12,7
1626196,29,1,5,0.2,0,4,0.0,1,1,1.0,0,3,3,1,1,0,1,0,3,0
1626196,21,4,7,0.571,2,3,0.667,0,0,0.0,0,1,1,1,0,1,0,3,10,9
1626196,29,2,9,0.222,1,6,0.167,5,5,1.0,1,7,8,7,2,0,0,3,10,-4
1630181,9,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,0,0,0,1,1,3,6
1630181,17,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,4,0,0,0,0,0,-9
1630181,25,3,6,0.5,0,2,0.0,1,2,0.5,2,0,2,3,0,0,1,3,7,8
1630181,8,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,1,0,-5
1630181,12,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,9
1630181,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1630181,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,5
1630181,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,7
1631107,3,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,2,0,-3
1631107,20,4,5,0.8,0,1,0.0,3,5,0.6,2,1,3,3,1,1,0,3,11,10
1631107,10,2,2,1.0,2,2,1.0,0,0,0.0,1,1,2,1,0,0,1,5,6,2
1631107,3,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,1,0,0,0,0,3,3
1631107,28,6,11,0.545,3,5,0.6,0,0,0.0,1,7,8,1,1,0,0,4,15,3
1631107,24,1,3,0.333,1,3,0.333,0,0,0.0,1,3,4,1,0,0,0,0,3,-10
1631107,21,2,9,0.222,1,5,0.2,1,4,0.25,3,5,8,6,2,2,2,3,6,7
1631107,33,5,8,0.625,3,5,0.6,2,2,1.0,0,5,5,4,1,1,1,3,15,13
1631107,25,1,8,0.125,1,4,0.25,1,2,0.5,0,3,3,4,0,0,2,2,4,-1
1631107,28,2,6,0.333,1,2,0.5,0,0,0.0,1,6,7,2,0,2,3,3,5,13
200768,29,0,4,0.0,0,3,0.0,4,4,1.0,1,7,8,2,0,0,0,2,4,-9
200768,28,1,4,0.25,1,4,0.25,0,0,0.0,0,4,4,3,0,2,2,2,3,7
200768,32,6,13,0.462,3,9,0.333,2,3,0.667,0,2,2,5,2,0,3,1,17,-8
200768,35,1,6,0.167,1,4,0.25,0,2,0.0,1,4,5,5,2,0,1,3,3,6
200768,24,5,5,1.0,4,4,1.0,3,3,1.0,0,2,2,1,2,0,2,2,17,14
200768,39,6,12,0.5,4,9,0.444,1,1,1.0,1,2,3,3,1,0,1,5,17,-14
200768,32,3,7,0.429,1,3,0.333,3,4,0.75,0,3,3,7,0,1,0,2,10,8
200768,18,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,2,0,0,0,1,3,2
200768,22,1,2,0.5,1,2,0.5,0,0,0.0,0,4,4,3,0,0,2,2,3,9
200768,33,5,7,0.714,1,3,0.333,1,1,1.0,0,1,1,4,1,2,3,4,12,0
1631288,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,1
1631288,29,5,12,0.417,2,6,0.333,2,2,1.0,2,1,3,1,2,1,0,0,14,-6
1631288,8,0,0,0.0,0,0,0.0,3,4,0.75,0,0,0,0,0,1,0,1,3,5
1631288,17,0,2,0.0,0,0,0.0,3,4,0.75,1,4,5,0,0,1,0,4,3,16
1631288,28,7,14,0.5,2,5,0.4,2,2,1.0,1,5,6,0,2,0,1,1,18,7
1631288,11,3,4,0.75,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,2,6,-8
1631288,35,4,12,0.333,1,4,0.25,0,0,0.0,3,0,3,1,1,1,0,3,9,-22
1631288,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1631288,5,2,5,0.4,1,1,1.0,2,2,1.0,2,0,2,0,0,0,0,0,7,2
1631288,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1630696,15,1,3,0.333,0,2,0.0,0,0,0.0,2,2,4,1,1,1,0,0,2,-3
1630696,28,4,8,0.5,1,3,0.333,0,0,0.0,1,1,2,2,3,1,2,3,9,-1
1630696,27,4,9,0.444,2,5,0.4,2,2,1.0,2,2,4,3,0,0,1,2,12,5
1630696,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,1
1630696,2,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,-6
1630696,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-5
1630696,9,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,-4
1630696,23,3,6,0.5,3,4,0.75,0,0,0.0,1,1,2,3,3,1,1,2,9,-18
1630696,22,2,4,0.5,1,1,1.0,0,0,0.0,0,1,1,4,1,0,1,1,5,-12
1631170,29,4,9,0.444,1,2,0.5,2,5,0.4,0,3,3,3,2,0,0,1,11,-6
1631170,32,6,13,0.462,1,4,0.25,2,2,1.0,0,0,0,2,0,0,2,2,15,-16
1631170,35,7,13,0.538,0,2,0.0,0,0,0.0,1,2,3,3,0,1,3,3,14,1
1631170,24,5,8,0.625,2,3,0.667,6,6,1.0,0,0,0,1,0,0,2,6,18,-2
1631170,33,7,16,0.438,2,2,1.0,1,1,1.0,2,4,6,8,1,0,2,0,17,-3
1631170,34,6,14,0.429,1,4,0.25,9,10,0.9,0,4,4,4,0,0,2,4,22,3
1631170,35,8,14,0.571,1,3,0.333,1,1,1.0,1,4,5,4,2,0,2,1,18,8
1631170,30,3,8,0.375,0,1,0.0,2,2,1.0,1,2,3,0,2,2,3,4,8,-1
1631170,34,3,10,0.3,0,3,0.0,4,6,0.667,2,1,3,1,1,1,1,1,10,-8
1631170,37,7,14,0.5,1,1,1.0,4,5,0.8,4,3,7,1,1,1,2,4,19,11
1628389,36,10,22,0.455,0,0,0.0,2,3,0.667,3,3,6,6,1,1,4,3,22,-3
1628389,30,7,15,0.467,0,0,0.0,4,5,0.8,0,7,7,2,1,0,1,4,18,-6
1628389,38,5,14,0.357,0,1,0.0,8,10,0.8,2,9,11,6,2,0,6,2,18,10
1628389,36,9,15,0.6,0,0,0.0,8,12,0.667,3,12,15,5,0,3,4,1,26,0
1628389,36,7,13,0.538,0,0,0.0,3,4,0.75,2,9,11,4,0,0,0,2,17,8
1628389,37,7,13,0.538,0,0,0.0,14,20,0.7,3,13,16,3,3,3,4,1,28,-3
1628389,36,6,17,0.353,0,2,0.0,9,13,0.692,3,12,15,4,0,0,3,3,21,-12
1628389,38,5,14,0.357,0,1,0.0,5,6,0.833,3,4,7,5,3,0,2,4,15,12
1628389,36,11,19,0.579,0,0,0.0,6,7,0.857,2,8,10,1,0,1,1,2,28,-16
1628389,32,9,12,0.75,0,0,0.0,4,7,0.571,1,11,12,3,1,0,3,4,22,12
1629639,33,10,18,0.556,1,6,0.167,4,4,1.0,1,2,3,2,2,0,2,1,25,-1
1629639,36,10,17,0.588,4,5,0.8,4,4,1.0,1,7,8,7,0,0,4,1,28,10
1629639,34,11,21,0.524,7,13,0.538,1,2,0.5,0,7,7,2,1,0,4,1,30,7
1629639,38,8,25,0.32,4,11,0.364,2,3,0.667,2,4,6,5,1,1,4,1,22,-5
1629639,31,10,18,0.556,3,7,0.429,3,4,0.75,0,7,7,2,1,0,2,0,26,11
1629639,39,9,22,0.409,2,7,0.286,5,5,1.0,2,4,6,6,1,1,1,2,25,-1
1629639,35,4,13,0.308,4,8,0.5,0,0,0.0,0,6,6,6,2,0,3,1,12,-29
1629639,28,7,19,0.368,4,8,0.5,3,3,1.0,0,6,6,4,3,0,2,3,21,5
1629639,35,4,17,0.235,1,7,0.143,0,0,0.0,0,4,4,6,0,0,1,2,9,-25
1629639,34,10,20,0.5,5,10,0.5,3,3,1.0,2,1,3,3,0,0,1,2,28,1
1628997,35,8,15,0.533,2,4,0.5,0,0,0.0,1,1,2,3,1,0,3,3,18,-8
1628997,31,9,16,0.563,4,7,0.571,2,4,0.5,2,10,12,3,0,1,0,1,24,17
1628997,34,6,15,0.4,3,8,0.375,0,2,0.0,1,5,6,4,0,2,1,5,15,-18
1628997,39,7,14,0.5,1,4,0.25,5,7,0.714,2,7,9,5,0,0,3,3,20,0
1628997,36,4,13,0.308,1,3,0.333,0,0,0.0,3,3,6,4,0,1,4,2,9,5
1628997,39,7,13,0.538,3,4,0.75,0,0,0.0,2,10,12,4,0,0,1,3,17,-9
1628997,37,6,8,0.75,0,0,0.0,5,8,0.625,2,2,4,2,2,0,2,4,17,9
1628997,22,1,5,0.2,0,1,0.0,0,0,0.0,1,2,3,3,2,0,1,1,2,3
1628997,18,1,3,0.333,1,1,1.0,2,2,1.0,0,5,5,0,1,0,1,2,5,3
1628997,35,4,9,0.444,2,4,0.5,1,1,1.0,2,6,8,2,1,1,0,4,11,-1
1631306,1,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-3
1631306,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,3
1631306,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1631306,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,5
1631306,2,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,3
1631306,6,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-3
1631306,20,4,8,0.5,3,7,0.429,0,0,0.0,0,0,0,1,1,1,1,1,11,-2
1631306,2,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,5,7
202710,37,12,23,0.522,0,1,0.0,9,9,1.0,2,3,5,5,0,0,1,1,33,-17
202710,35,7,16,0.438,1,1,1.0,4,5,0.8,0,2,2,8,1,0,0,2,19,5
202710,36,5,15,0.333,0,2,0.0,6,7,0.857,3,2,5,2,1,0,2,1,16,-5
202710,36,7,12,0.583,1,1,1.0,8,9,0.889,2,2,4,8,1,1,3,4,23,13
202710,29,4,8,0.5,0,0,0.0,7,7,1.0,2,5,7,10,1,0,4,1,15,19
202710,36,6,15,0.4,0,1,0.0,8,10,0.8,2,4,6,7,0,0,1,0,20,-10
202710,35,9,18,0.5,0,2,0.0,10,11,0.909,1,3,4,2,2,0,2,3,28,12
202710,34,5,12,0.417,1,3,0.333,4,6,0.667,2,3,5,5,0,0,1,1,15,5
202710,23,2,3,0.667,0,0,0.0,4,4,1.0,0,2,2,1,0,1,2,2,8,4
202710,40,8,12,0.667,0,0,0.0,15,16,0.938,2,3,5,4,2,0,1,2,31,6
1629312,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-1
1629312,14,1,2,0.5,0,1,0.0,0,1,0.0,1,0,1,1,0,0,0,2,2,-10
1629312,12,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,1,1,2,0,-10
1629312,30,5,12,0.417,4,9,0.444,1,2,0.5,4,2,6,2,2,0,1,3,15,6
1629312,10,2,6,0.333,1,3,0.333,0,0,0.0,3,2,5,2,0,0,0,2,5,-4
1629312,18,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,4,3,4
1629312,26,1,5,0.2,0,4,0.0,2,2,1.0,0,6,6,1,2,1,2,2,4,4
1629312,16,1,2,0.5,1,2,0.5,0,0,0.0,0,3,3,0,0,0,0,0,3,-4
1629312,35,7,14,0.5,5,7,0.714,0,0,0.0,2,3,5,2,1,0,0,2,19,-1
1629312,32,2,5,0.4,1,3,0.333,2,2,1.0,2,6,8,1,1,0,1,2,7,-5
1631115,29,7,11,0.636,2,2,1.0,0,0,0.0,1,4,5,3,0,0,1,1,16,-6
1631115,33,5,9,0.556,2,3,0.667,3,3,1.0,3,9,12,4,3,1,1,3,15,27
1631115,20,2,3,0.667,0,0,0.0,1,1,1.0,2,6,8,3,0,1,1,3,5,-18
1631115,22,2,5,0.4,1,2,0.5,2,4,0.5,1,5,6,2,0,2,1,5,7,-7
1631115,12,3,5,0.6,0,0,0.0,0,0,0.0,2,2,4,1,0,0,3,2,6,3
1631115,14,0,2,0.0,0,1,0.0,1,2,0.5,2,0,2,0,0,0,1,2,1,-13
1631115,11,1,4,0.25,0,2,0.0,0,0,0.0,1,1,2,1,0,0,0,2,2,-1
1631115,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5
1631115,3,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,1,0,0,0,0,1,3
1631115,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1628418,4,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,2
1628418,16,5,7,0.714,0,0,0.0,1,1,1.0,6,3,9,0,0,0,1,2,11,-2
1628418,12,2,2,1.0,0,0,0.0,2,2,1.0,0,2,2,1,0,0,0,1,6,0
1628418,6,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,2,2,-8
1628418,17,5,7,0.714,0,0,0.0,2,2,1.0,3,2,5,1,0,0,2,1,12,20
1628418,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-6
1628418,2,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,5
1628418,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2
1628418,4,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-3
1628418,15,3,4,0.75,0,0,0.0,2,2,1.0,1,4,5,0,1,0,2,4,8,-9
201567,19,4,6,0.667,3,5,0.6,3,3,1.0,0,1,1,5,0,0,0,4,14,-9
201567,15,2,5,0.4,1,4,0.25,3,3,1.0,1,1,2,4,0,0,0,2,8,-18
201567,28,5,9,0.556,4,8,0.5,0,0,0.0,0,12,12,3,1,1,1,3,14,6
201567,21,7,11,0.636,4,8,0.5,1,1,1.0,1,5,6,1,1,0,0,1,19,8
201567,20,1,9,0.111,0,6,0.0,1,2,0.5,0,8,8,1,2,1,2,1,3,10
201567,22,5,12,0.417,3,8,0.375,3,4,0.75,1,8,9,4,1,0,2,1,16,5
201567,26,8,12,0.667,6,10,0.6,0,0,0.0,1,6,7,1,1,0,1,2,22,19
201567,24,3,7,0.429,3,7,0.429,0,0,0.0,0,10,10,4,1,0,0,2,9,1
201567,10,1,4,0.25,1,4,0.25,3,4,0.75,0,0,0,1,0,0,0,3,6,-1
201567,16,2,3,0.667,1,2,0.5,3,4,0.75,1,9,10,5,0,0,1,0,8,8
1629130,30,7,11,0.636,2,3,0.667,1,1,1.0,1,1,2,3,0,0,2,6,17,-9
1629130,32,9,19,0.474,3,10,0.3,0,0,0.0,1,5,6,7,1,0,0,1,21,33
1629130,23,0,7,0.0,0,6,0.0,1,2,0.5,0,0,0,1,0,0,6,4,1,-25
1629130,33,8,14,0.571,5,9,0.556,3,3,1.0,1,6,7,4,2,0,0,0,24,1
1629130,40,7,11,0.636,6,9,0.667,3,3,1.0,0,2,2,3,2,0,4,2,23,15
1629130,27,4,9,0.444,3,6,0.5,0,2,0.0,0,2,2,3,0,0,1,2,11,-13
1629130,24,3,9,0.333,3,9,0.333,0,0,0.0,0,1,1,6,0,0,2,0,9,-15
1629130,22,5,9,0.556,4,8,0.5,0,0,0.0,0,5,5,3,1,0,2,2,14,-7
1629130,23,4,5,0.8,1,1,1.0,3,3,1.0,0,3,3,6,0,0,1,3,12,16
1629130,25,8,11,0.727,4,7,0.571,7,7,1.0,1,2,3,3,1,0,2,0,27,14
203081,38,10,16,0.625,3,6,0.5,2,2,1.0,1,5,6,9,1,0,4,3,25,14
203081,34,8,13,0.615,5,7,0.714,7,8,0.875,1,2,3,7,1,1,3,4,28,17
203081,42,7,20,0.35,4,9,0.444,6,6,1.0,0,7,7,7,1,1,3,2,24,6
203081,41,3,17,0.176,2,9,0.222,6,7,0.857,0,4,4,9,0,1,2,2,14,0
203081,36,6,14,0.429,2,8,0.25,7,9,0.778,0,4,4,6,1,0,4,2,21,15
203081,30,11,22,0.5,6,14,0.429,5,5,1.0,0,4,4,5,0,1,2,3,33,26
203081,37,11,19,0.579,5,8,0.625,12,13,0.923,0,5,5,11,3,0,3,2,39,10
203081,35,14,22,0.636,7,12,0.583,5,5,1.0,0,3,3,4,3,0,1,0,40,26
203081,35,5,17,0.294,4,8,0.5,10,10,1.0,0,5,5,8,0,0,3,1,24,9
203081,34,6,16,0.375,3,7,0.429,4,5,0.8,3,6,9,7,1,0,3,3,19,3
1630699,17,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,2,0,1,0,3,3,14
1630699,19,2,3,0.667,2,2,1.0,0,0,0.0,0,2,2,1,1,0,0,1,6,9
1630699,15,2,3,0.667,0,0,0.0,1,4,0.25,3,3,6,0,0,1,0,0,5,-17
1630699,14,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,6
1630699,15,3,4,0.75,0,0,0.0,0,0,0.0,0,3,3,0,0,0,3,2,6,-3
1630699,33,4,8,0.5,1,2,0.5,2,2,1.0,1,5,6,1,2,0,3,0,11,12
1630699,13,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,2
1630699,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-6
1630699,11,2,3,0.667,1,2,0.5,0,0,0.0,0,3,3,0,0,0,2,2,5,-4
1630699,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
1627736,39,6,11,0.545,4,7,0.571,0,0,0.0,1,3,4,3,1,0,2,1,16,2
1627736,33,6,11,0.545,6,10,0.6,0,0,0.0,0,3,3,0,0,0,0,4,18,16
1627736,36,3,9,0.333,1,4,0.25,0,0,0.0,1,2,3,1,0,0,0,2,7,6
